      37
      926.67615      544.66595          531265.000          553621.050        1.08185        1.10508      174.28568        0.00000        0.12810      927.03735      544.99048          482084.438          653050.750              96.562
      392.62354      871.98547          149076.000          300180.050        1.19217        1.87971        2.45640        0.00000        0.19217      392.87778      872.35144          130916.406          332419.031              96.562
      546.02631      225.14743           81000.000          264581.050        1.78824        1.87247        0.84359        0.00000        0.23130      546.37262      225.46803           82579.391          313310.938              96.562
      426.61322      666.12836           48387.000          219775.050        1.89999        2.74176      175.30258        0.00000        0.30521      426.82111      666.53003           43684.191          257851.469              96.562
      746.30194      951.29706           59683.000          205196.050        1.79696        2.06179      178.08141        0.00000        0.21459      746.61658      951.63770           58991.586          247649.797              96.562
     1026.42297      909.53021           49081.000          127650.050        1.67019        1.87137      100.52359        0.00000        0.19668     1026.74292      909.86414           40758.375          144346.500              96.562
      924.97552      683.05518           46174.000          123109.050        1.59373        1.95993      112.88386        0.00000        0.24579      925.33606      683.40503           38701.473          136977.297              96.562
      668.66693      570.51611           62985.000           92485.050        1.08408        1.50679      179.94054        0.00000        0.19221      668.99878      570.82953           54612.383          101080.766              96.562
      868.07465      257.32748           32500.000           87672.050        1.65772        1.93784      147.89627        0.00000        0.22547      868.38184      257.66837           28441.133          103523.867              96.562
      282.60797      288.47064           49276.000           85224.050        1.23380        1.55666      179.02859        0.00000        0.22829      282.87238      288.77032           41881.551           91143.594              96.562
      331.58670      270.36093           34171.000           72435.050        1.28982        1.74179      178.14468        0.00000        0.24447      331.84738      270.76453           29454.004           74977.930              96.562
      406.19373      666.17255           18685.000           70115.050        1.86350        1.89897      179.39452        0.00000        0.24551      406.25214      666.45471           22659.055           90855.891              96.562
      991.66858      299.62228           38895.000           59002.050        1.23154        1.23863      171.84846        0.00000        0.18433      992.00708      299.98508           33852.746           58512.395              96.562
      648.66681      500.24600           24880.000           50362.050        1.08910        1.85506        0.03348        0.00000        0.19526      649.00220      500.77966           23792.805           54467.008              96.562
      129.37961       39.61840           23787.000           46599.050        1.24306        1.68894        7.21732        0.00000        0.23865      129.69653       39.89850           20198.971           48051.008              96.562
      753.58368      232.69907           26099.000           39056.050        1.17693        1.29534      178.96771        0.00000        0.20070      753.86121      233.12379           22665.537           39152.828              96.562
      858.85492      567.53064           16270.000           34812.050        1.45693        1.58253       26.48684        0.00000        0.22716      859.19501      567.94379           13598.543           35526.164              96.562
      438.70148       20.97909           15248.000           31218.050        1.17499        1.73981      177.55540        0.00000        0.22384      439.08304       21.35378           13216.938           30614.822              96.562
      258.61267      619.59216           14591.000           25652.050        1.22402        1.46147        4.68393        0.00000        0.18651      258.91605      619.98602           12349.653           25032.234              96.562
      463.66895      498.15912            8962.000           22284.050        1.08679        1.94644      179.89998        0.00000        0.30343      464.00708      498.33862            8915.847           21370.377              96.562
      145.60704      355.19839            7888.000           20612.050        1.25498        1.89665      179.33130        0.00000        0.18442      145.91661      355.81189            7647.271           20625.053              96.562
      721.84137      228.64272           10135.000           19980.050        1.22260        1.50309      179.09882        0.00000        0.21806      722.15070      229.13953            8544.317           17791.465              96.562
      364.75098      259.68732           10777.000           17791.050        1.20648        1.29759        1.03933        0.00000        0.18308      365.11017      260.13358            9256.341           16419.557              96.562
      822.82184       31.43271            4523.000           12768.050        1.44704        1.71149       27.97173        0.00000        0.24612      823.11603       32.05835            3611.781           10135.412              96.562
      919.90656      273.32364            4058.000           12370.050        1.61888        1.81463       20.85435        0.00000        0.20149      920.15802      274.00546            3406.450           11338.899              96.562
       27.57218      162.43210            4425.000           10973.050        1.39466        1.71361      169.35944        0.00000        0.17950       27.91807      162.95824            3586.619            9712.473              96.562
      261.67953       78.66095            5923.000           10141.050        1.11912        1.34834      176.95837        0.00000        0.15274      262.00522       79.12073            5069.837            8668.300              96.562
      454.66711       47.77069            2916.000            6277.050        1.08029        1.50422        0.81090        0.00000        0.16342      455.00708       48.22343            2418.589            4453.255              96.562
      784.10059       52.59397            1011.000            4087.050        1.46857        1.82483      169.75069        0.00000        0.14442      784.04700       53.08915             823.630            2500.998              96.562
     1012.69232      601.59467            1412.000            3679.050        1.33083        1.52078      172.40311        0.00000        0.11038     1012.99585      602.03503            1100.683            2524.149              96.562
      475.00662      454.87292             999.000            3479.050        1.60281        1.74499      172.73019        0.00000        0.11416      475.03271      455.03482             780.778            2474.385              96.562
      300.68863       93.00631             886.000            2579.050        1.14080        1.79975      176.91074        0.00000        0.09961      301.01999       93.11730             686.781            1597.727              96.562
      971.51923       85.56097             660.000            2514.050        1.45155        1.63538       16.70353        0.00000        0.11443      971.98590       86.06987             478.775            1287.789              96.562
       91.80720      718.89557             728.000            2370.050        1.47658        1.68391       12.32767        0.00000        0.09096       92.03451      719.03375             548.247            1544.598              96.562
       61.80174      407.68634            1041.000            2269.050        1.15297        1.44455        2.61868        0.00000        0.07811       62.02573      407.99850             814.823            1537.723              96.562
      698.72113      226.37350             556.000            2209.050        1.22852        2.05812        1.25916        0.00000        0.09215      699.00012      227.02679             391.910            1122.798              96.562
      463.66870      486.17365            2327.000            1174.050        1.12305        1.83651        0.01131        0.00000        0.41062      464.00497      484.89383            2419.884            5655.242              96.562
